chr1	172501000	172503499	410	0	4.05E-308	14.00007602	9.72E-307
chr1	221914700	221917399	410	0	4.05E-308	14.00007602	9.72E-307
chr2	68693500	68696699	410	0	4.05E-308	14.00007602	9.72E-307
chr2	198379500	198381599	410	0	4.05E-308	14.00007602	9.72E-307
chr2	240298200	240301999	410	0	4.05E-308	14.00007602	9.72E-307
chr3	50561700	50565799	410	0	4.05E-308	14.00007602	9.72E-307
chr3	127794200	127797299	410	0	4.05E-308	14.00007602	9.72E-307
chr3	134569200	134573599	410	0	4.05E-308	14.00007602	9.72E-307
chr4	3422800	3427299	410	0	4.05E-308	14.00007602	9.72E-307
chr5	131647200	131652199	410	0	4.05E-308	14.00007602	9.72E-307
chr6	35278200	35280999	410	0	4.05E-308	14.00007602	9.72E-307
chr8	61861000	61864199	410	0	4.05E-308	14.00007602	9.72E-307
chr8	135723500	135726199	410	0	4.05E-308	14.00007602	9.72E-307
chr9	93798200	93801699	410	0	4.05E-308	14.00007602	9.72E-307
chr9	139578000	139581799	410	0	4.05E-308	14.00007602	9.72E-307
chr10	5854300	5857399	410	0	4.05E-308	14.00007602	9.72E-307
chr10	49661900	49665699	410	0	4.05E-308	14.00007602	9.72E-307
chr11	6410600	6413499	410	0	4.05E-308	14.00007602	9.72E-307
chr12	31881100	31883299	410	0	4.05E-308	14.00007602	9.72E-307
chr12	67661800	67664299	410	0	4.05E-308	14.00007602	9.72E-307
chr13	113422100	113425599	410	0	4.05E-308	14.00007602	9.72E-307
chr16	11889700	11893099	410	0	4.05E-308	14.00007602	9.72E-307
chr16	71104600	71108099	410	0	4.05E-308	14.00007602	9.72E-307
chr17	40168000	40170799	410	0	4.05E-308	14.00007602	9.72E-307
chr19	11483800	11486699	410	0	4.05E-308	14.00007602	9.72E-307
chr19	17970400	17973799	410	0	4.05E-308	14.00007602	9.72E-307
chr19	33770500	33773999	410	0	4.05E-308	14.00007602	9.72E-307
chr19	38826200	38828299	410	0	4.05E-308	14.00007602	9.72E-307
chr20	4613600	4616999	410	0	4.05E-308	14.00007602	9.72E-307
chr20	5106900	5109899	410	0	4.05E-308	14.00007602	9.72E-307
chr20	39050900	39054299	410	0	4.05E-308	14.00007602	9.72E-307
chr21	45751000	45754799	410	0	4.05E-308	14.00007602	9.72E-307
chr21	47238200	47242499	410	0	4.05E-308	14.00007602	9.72E-307
chr1	900300	903999	409	0	5.69E-307	13.96592949	1.36E-305
chr1	1022000	1026999	409	0	5.69E-307	13.96592949	1.36E-305
chr1	3816000	3818099	409	0	5.69E-307	13.96592949	1.36E-305
chr1	9688500	9691499	409	0	5.69E-307	13.96592949	1.36E-305
chr1	110329500	110333799	409	0	5.69E-307	13.96592949	1.36E-305
chr2	70055100	70057899	409	0	5.69E-307	13.96592949	1.36E-305
chr2	102823000	102827999	409	0	5.69E-307	13.96592949	1.36E-305
chr3	172426800	172429499	409	0	5.69E-307	13.96592949	1.36E-305
chr3	183897800	183902299	409	0	5.69E-307	13.96592949	1.36E-305
chr6	31547400	31550999	409	0	5.69E-307	13.96592949	1.36E-305
chr7	1048300	1052999	409	0	5.69E-307	13.96592949	1.36E-305
chr8	135843200	135845999	409	0	5.69E-307	13.96592949	1.36E-305
chr8	144984000	144988299	409	0	5.69E-307	13.96592949	1.36E-305
chr10	75530500	75533699	409	0	5.69E-307	13.96592949	1.36E-305
chr11	10314700	10317599	409	0	5.69E-307	13.96592949	1.36E-305
chr11	72943800	72948199	409	0	5.69E-307	13.96592949	1.36E-305
chr14	50100000	50102399	409	0	5.69E-307	13.96592949	1.36E-305
chr14	97369900	97374599	409	0	5.69E-307	13.96592949	1.36E-305
chr14	104093900	104096599	409	0	5.69E-307	13.96592949	1.36E-305
chr16	108600	113099	409	0	5.69E-307	13.96592949	1.36E-305
chr16	81039900	81041499	409	0	5.69E-307	13.96592949	1.36E-305
chr19	32894200	32897799	409	0	5.69E-307	13.96592949	1.36E-305
chr20	887400	891499	409	0	5.69E-307	13.96592949	1.36E-305
chr20	1599000	1601699	409	0	5.69E-307	13.96592949	1.36E-305
chr20	31151100	31154999	409	0	5.69E-307	13.96592949	1.36E-305
chr21	33102500	33106399	409	0	5.69E-307	13.96592949	1.36E-305
chr22	43670600	43674999	409	0	5.69E-307	13.96592949	1.36E-305
chr1	4756400	4761099	408	0	7.97E-306	13.93178296	1.88E-304
chr1	8417700	8421699	408	0	7.97E-306	13.93178296	1.88E-304
chr1	31213600	31217699		408	0	7.97E-306	13.93178296	1.88E-304
chr1	169073900	169077299	408	0	7.97E-306	13.93178296	1.88E-304
chr2	220082400	220085199	408	0	7.97E-306	13.93178296	1.88E-304
chr3	13044200	13048499	408	0	7.97E-306	13.93178296	1.88E-304
chr3	49710600	49712899	408	0	7.97E-306	13.93178296	1.88E-304
chr3	52488700	52492599	408	0	7.97E-306	13.93178296	1.88E-304
chr3	122398100	122400899	408	0	7.97E-306	13.93178296	1.88E-304
chr3	158518400	158520599	408	0	7.97E-306	13.93178296	1.88E-304
chr3	160116200	160119699	408	0	7.97E-306	13.93178296	1.88E-304
chr4	675600	679199	408	0	7.97E-306	13.93178296	1.88E-304
chr5	126365200	126367799	408	0	7.97E-306	13.93178296	1.88E-304
chr7	43200	47199	408	0	7.97E-306	13.93178296	1.88E-304
chr7	2080500	2084999	408	0	7.97E-306	13.93178296	1.88E-304
chr7	86780600	86782999	408	0	7.97E-306	13.93178296	1.88E-304
chr8	143121800	143125999	408	0	7.97E-306	13.93178296	1.88E-304
chr8	144300800	144304399	408	0	7.97E-306	13.93178296	1.88E-304
chr9	35100600	35103699	408	0	7.97E-306	13.93178296	1.88E-304
chr9	36150100	36152399	408	0	7.97E-306	13.93178296	1.88E-304
chr9	92254000	92258299	408	0	7.97E-306	13.93178296	1.88E-304
chr10	121484000	121487499	408	0	7.97E-306	13.93178296	1.88E-304
chr10	126411300	126415099	408	0	7.97E-306	13.93178296	1.88E-304
chr11	18342900	18344799	408	0	7.97E-306	13.93178296	1.88E-304
chr12	751000	753499	408	0	7.97E-306	13.93178296	1.88E-304
chr12	123590100	123594699	408	0	7.97E-306	13.93178296	1.88E-304
chr15	101660600	101664699	408	0	7.97E-306	13.93178296	1.88E-304
chr16	715400	718399	408	0	7.97E-306	13.93178296	1.88E-304
chr16	21534300	21538099	408	0	7.97E-306	13.93178296	1.88E-304
chr16	84536900	84540299	408	0	7.97E-306	13.93178296	1.88E-304
chr17	18159100	18162399	408	0	7.97E-306	13.93178296	1.88E-304
chr17	27435100	27439299	408	0	7.97E-306	13.93178296	1.88E-304
chr17	48228100	48230299	408	0	7.97E-306	13.93178296	1.88E-304
chr18	77529800	77533899	408	0	7.97E-306	13.93178296	1.88E-304
chr19	18374100	18378399	408	0	7.97E-306	13.93178296	1.88E-304
chr1	155223300	155226899	407	0	1.11E-304	13.89763644	2.61E-303
chr1	205179700	205181799	407	0	1.11E-304	13.89763644	2.61E-303
chr1	206906000	206909899	407	0	1.11E-304	13.89763644	2.61E-303
chr2	65084700	65087999	407	0	1.11E-304	13.89763644	2.61E-303
chr2	96822300	96825599	407	0	1.11E-304	13.89763644	2.61E-303
chr2	97197200	97199899	407	0	1.11E-304	13.89763644	2.61E-303
chr3	57741100	57743999	407	0	1.11E-304	13.89763644	2.61E-303
chr3	69133200	69135799	407	0	1.11E-304	13.89763644	2.61E-303
chr3	123303000	123305599	407	0	1.11E-304	13.89763644	2.61E-303
chr4	87926700	87929299	407	0	1.11E-304	13.89763644	2.61E-303
chr5	17216000	17219399	407	0	1.11E-304	13.89763644	2.61E-303
chr5	35192700	35196999	407	0	1.11E-304	13.89763644	2.61E-303
chr6	160380300	160383899	407	0	1.11E-304	13.89763644	2.61E-303
chr7	155600	159699	407	0	1.11E-304	13.89763644	2.61E-303
chr8	144896700	144900199	407	0	1.11E-304	13.89763644	2.61E-303
chr9	21993100	21996299	407	0	1.11E-304	13.89763644	2.61E-303
chr9	34378200	34381999	407	0	1.11E-304	13.89763644	2.61E-303
chr9	130495900	130498499	407	0	1.11E-304	13.89763644	2.61E-303
chr9	133767200	133770999	407	0	1.11E-304	13.89763644	2.61E-303
chr9	138728100	138732399	407	0	1.11E-304	13.89763644	2.61E-303
chr10	45472000	45476799	407	0	1.11E-304	13.89763644	2.61E-303
chr10	100204100	100207799	407	0	1.11E-304	13.89763644	2.61E-303
chr11	69323800	69328299	407	0	1.11E-304	13.89763644	2.61E-303
chr11	82610100	82612899	407	0	1.11E-304	13.89763644	2.61E-303
chr12	49363100	49367499	407	0	1.11E-304	13.89763644	2.61E-303
chr13	99094600	99098399	407	0	1.11E-304	13.89763644	2.61E-303
chr13	111366400	111368899	407	0	1.11E-304	13.89763644	2.61E-303
chr15	89909700	89914499	407	0	1.11E-304	13.89763644	2.61E-303
chr15	90562600	90565099	407	0	1.11E-304	13.89763644	2.61E-303
chr16	66637700	66640599	407	0	1.11E-304	13.89763644	2.61E-303
chr17	19880200	19882499	407	0	1.11E-304	13.89763644	2.61E-303
chr17	47286100	47289099	407	0	1.11E-304	13.89763644	2.61E-303
chr17	66506600	66509899	407	0	1.11E-304	13.89763644	2.61E-303
chr17	81141200	81144899	407	0	1.11E-304	13.89763644	2.61E-303
chr19	54959300	54961599	407	0	1.11E-304	13.89763644	2.61E-303
chr19	56116000	56118699	407	0	1.11E-304	13.89763644	2.61E-303
chr19	59071800	59075499	407	0	1.11E-304	13.89763644	2.61E-303
chr20	42576600	42579899	407	0	1.11E-304	13.89763644	2.61E-303
chr20	57285600	57290399	407	0	1.11E-304	13.89763644	2.61E-303
chr20	61303700	61307299	407	0	1.11E-304	13.89763644	2.61E-303
chr1	36040100	36043699	406	0	1.55E-303	13.86348991	3.60E-302
chr1	167904400	167906999	406	0	1.55E-303	13.86348991	3.60E-302
chr1	225613700	225616999	406	0	1.55E-303	13.86348991	3.60E-302
chr2	74639300	74643399	406	0	1.55E-303	13.86348991	3.60E-302
chr3	46961900	46966099	406	0	1.55E-303	13.86348991	3.60E-302
chr3	195162600	195165499	406	0	1.55E-303	13.86348991	3.60E-302
chr3	196720500	196724599	406	0	1.55E-303	13.86348991	3.60E-302
chr4	3241600	3246599	406	0	1.55E-303	13.86348991	3.60E-302
chr4	99180700	99183999	406	0	1.55E-303	13.86348991	3.60E-302
chr5	53605000	53608199	406	0	1.55E-303	13.86348991	3.60E-302
chr5	102454700	102456899	406	0	1.55E-303	13.86348991	3.60E-302
chr5	123982300	123986199	406	0	1.55E-303	13.86348991	3.60E-302
chr5	142380700	142383199	406	0	1.55E-303	13.86348991	3.60E-302
chr5	176809400	176813899	406	0	1.55E-303	13.86348991	3.60E-302
chr7	1065200	1068799	406	0	1.55E-303	13.86348991	3.60E-302
chr7	1986900	1991099	406	0	1.55E-303	13.86348991	3.60E-302
